Target,Candidate,Source,Reason,Path
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 20","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt",DadaGP,Num:{'35'},"S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 21","S/Sor, Fernando/Sor, Fernando - Variations in Tremolo, From Op.21.gp4.tokens.txt",DadaGP,Num:{'21'},"S/Sor, Fernando/Sor, Fernando - Variations in Tremolo, From Op.21.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt",DadaGP,Num:{'35'},"S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 23","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Andante (Op.44).gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Andante (Op.44).gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Andantino (op.60).gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Andantino (op.60).gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Estudio No. 3.gp4.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Estudio No. 3.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Estudio No. III.gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Estudio No. III.gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Estudio No. IV.gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Estudio No. IV.gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Estudio No. V.gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Estudio No. V.gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt",DadaGP,Num:{'35'},"S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Study in Bm.gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Study in Bm.gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 3","S/Sor, Fernando/Sor, Fernando - Study in C.gp3.tokens.txt",DadaGP,Num:{'3'},"S/Sor, Fernando/Sor, Fernando - Study in C.gp3.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Encouragement Cantabile Op.34.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Encouragement Cantabile Op.34.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Estudio No. 10.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Estudio No. 10.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Estudio No. 18.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Estudio No. 18.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Estudio No. 3.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Estudio No. 3.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Etude No 9, Opus 31.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Etude No 9, Opus 31.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Etude No. 13.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Etude No. 13.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt",DadaGP,"Num:{'4', '35'}","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Sonate In C (Op.15B).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Sonate In C (Op.15B).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Study In D Minor (poco Allegretto).gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Study In D Minor (poco Allegretto).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 4","S/Sor, Fernando/Sor, Fernando - Variations in Tremolo, From Op.21.gp4.tokens.txt",DadaGP,Num:{'4'},"S/Sor, Fernando/Sor, Fernando - Variations in Tremolo, From Op.21.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt",DadaGP,Num:{'35'},"S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 8","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Estudio 3 (Op. 6, No. 2).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Etude No 9, Opus 31.gp4.tokens.txt",DadaGP,Num:{'9'},"S/Sor, Fernando/Sor, Fernando - Etude No 9, Opus 31.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt",DadaGP,"Num:{'9', '35'}","S/Sor, Fernando/Sor, Fernando - Etude No. 9 Opus 35.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 31 - No 1 (Study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 44 - No 22 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 1 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 2 (study In C Major).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 5 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt",DadaGP,Words:3/5,"S/Sor, Fernando/Sor, Fernando - Op. 60 - No 6 (study In A Minor).gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 16.gp4.tokens.txt"
"Fernando Sor - Study, Op. 35 no. 9","S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt",DadaGP,Words:2/5,"S/Sor, Fernando/Sor, Fernando - Study No. 19.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 23","G/Giuliani, Mauro/Giuliani, Mauro - Maestoso, Opus 48.gp3.tokens.txt",DadaGP,Num:{'48'},"G/Giuliani, Mauro/Giuliani, Mauro - Maestoso, Opus 48.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 23","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 23","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 23","G/Giuliani, Mauro/Giuliani, Mauro - Opus 48 A5.gp4.tokens.txt",DadaGP,Num:{'48'},"G/Giuliani, Mauro/Giuliani, Mauro - Opus 48 A5.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 23","G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 24","G/Giuliani, Mauro/Giuliani, Mauro - Maestoso, Opus 48.gp3.tokens.txt",DadaGP,Num:{'48'},"G/Giuliani, Mauro/Giuliani, Mauro - Maestoso, Opus 48.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 24","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 24","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 24","G/Giuliani, Mauro/Giuliani, Mauro - Opus 48 A5.gp4.tokens.txt",DadaGP,Num:{'48'},"G/Giuliani, Mauro/Giuliani, Mauro - Opus 48 A5.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 48 no. 24","G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 1","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt",DadaGP,"Num:{'50', '1'}","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 1","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt",DadaGP,Num:{'50'},"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 1","G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 3","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt",DadaGP,"Num:{'50', '3'}","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 3","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt",DadaGP,"Num:{'50', '3'}","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 3","G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt",DadaGP,Num:{'3'},"G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 5","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt",DadaGP,Num:{'50'},"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 5","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt",DadaGP,Num:{'50'},"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 5","G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt",DadaGP,Words:2/5,"G/Giuliani, Mauro/Giuliani, Mauro - Study No. 3.gp4.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 7","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt",DadaGP,Num:{'50'},"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No. 1.gp3.tokens.txt"
"Mauro Giuliani - Study, Op. 50 no. 7","G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt",DadaGP,Num:{'50'},"G/Giuliani, Mauro/Giuliani, Mauro - Op. 50 No.3.gp3.tokens.txt"
